timestamp,audio_freq_hz,vibration_g,thermal_temp_c,audio_green_flag,vibration_green_flag,temp_green_flag,all_green_flag,rolling_corr_temp_audio,rolling_corr_temp_vibration,rolling_corr_audio_vibration,corr_drop_flag
2026-02-13T04:43:43.586777,3631.95,151.4893,74.93,1,1,1,1,0.992672379,0.871299897,0.992672379,0
2026-02-13T04:43:43.686771,3633,151.2881,75.28,1,1,1,1,0.99235601,0.861865882,0.99235601,0
2026-02-13T04:43:43.786765,3413.49,142.5418,73.36,0,0,0,0,0.993820522,0.896209632,0.993820522,0
2026-02-13T04:43:43.886759,3566.51,148.3629,74.64,1,1,1,1,0.994239548,0.898501548,0.994239548,0
2026-02-13T04:43:43.986753,3553.89,148.0875,74.77,1,1,1,1,0.994317687,0.898122415,0.994317687,0
2026-02-13T04:43:44.086747,3504.63,145.8671,74.36,1,1,1,1,0.994662904,0.900779239,0.994662904,0
2026-02-13T04:43:44.186742,3567.63,148.7647,74.75,1,1,1,1,0.995098218,0.898228266,0.995098218,0
2026-02-13T04:43:44.286736,3635.93,151.5106,75.3,1,1,1,1,0.995250952,0.899335164,0.995250952,0
2026-02-13T04:43:44.386730,3591.09,149.7506,74.81,1,1,1,1,0.995221148,0.898358573,0.995221148,0
2026-02-13T04:43:44.486724,3551.21,148.0898,74.49,1,1,1,1,0.995242698,0.899220354,0.995242698,0
2026-02-13T04:43:44.586717,3575.73,149.2546,75.07,1,1,1,1,0.995178111,0.897195372,0.995178111,0
2026-02-13T04:43:44.686712,3602.39,150.464,75,1,1,1,1,0.994665908,0.896338517,0.994665908,0
2026-02-13T04:43:44.786706,3516.45,146.6485,74.79,1,1,1,1,0.994841752,0.888676841,0.994841752,0
2026-02-13T04:43:44.886700,3718.73,155.2088,75.98,1,0,1,0,0.995070064,0.894513626,0.995070064,0
2026-02-13T04:43:44.986694,3610.91,150.2343,75.35,1,1,1,1,0.99496838,0.891589581,0.99496838,0
2026-02-13T04:43:45.086688,3641.22,151.4471,75.19,1,1,1,1,0.994847059,0.897076555,0.994847059,0
2026-02-13T04:43:45.186682,3519.36,146.4506,74.19,1,1,1,1,0.995064986,0.901285935,0.995064986,0
2026-02-13T04:43:45.286677,3589.88,149.3153,74.88,1,1,1,1,0.994773481,0.899065794,0.994773481,0
2026-02-13T04:43:45.386671,3602.14,149.8423,75.23,1,1,1,1,0.994364231,0.892349492,0.994364231,0
2026-02-13T04:43:45.486665,3696.82,153.8802,75.99,1,1,1,1,0.994569599,0.897140142,0.994569599,0
2026-02-13T04:43:45.586659,3634.31,151.0384,75.23,1,1,1,1,0.994319066,0.897236444,0.994319066,0
2026-02-13T04:43:45.686653,3585.63,149.7631,74.77,1,1,1,1,0.994123744,0.896808446,0.994123744,0
2026-02-13T04:43:45.786647,3554,148.1324,74.21,1,1,1,1,0.994200832,0.893854714,0.994200832,0
2026-02-13T04:43:45.886641,3557.87,148.027,74.71,1,1,1,1,0.994273368,0.910007401,0.994273368,0
2026-02-13T04:43:45.986634,3593.66,149.86,75.01,1,1,1,1,0.994239278,0.909753679,0.994239278,0
2026-02-13T04:43:46.086629,3664.11,152.6893,75.68,1,1,1,1,0.994781916,0.914257608,0.994781916,0
2026-02-13T04:43:46.186623,3591.08,149.9469,75.06,1,1,1,1,0.994573478,0.918051715,0.994573478,0
2026-02-13T04:43:46.286617,3604.28,149.7491,74.84,1,1,1,1,0.994333459,0.917869432,0.994333459,0
2026-02-13T04:43:46.386611,3495.16,145.2839,73.88,1,1,0,0,0.994388981,0.921241254,0.994388981,0
2026-02-13T04:43:46.486605,3551.24,147.9312,74.7,1,1,1,1,0.994469113,0.920803989,0.994469113,0
2026-02-13T04:43:46.586599,3549.39,147.9905,74.69,1,1,1,1,0.994544734,0.923176143,0.994544734,0
2026-02-13T04:43:46.686595,3581.59,149.2722,75.13,1,1,1,1,0.994567769,0.921293269,0.994567769,0
2026-02-13T04:43:46.786592,3564.76,148.8135,74.56,1,1,1,1,0.994502193,0.921109756,0.994502193,0
2026-02-13T04:43:46.886589,3591.3,149.5152,74.99,1,1,1,1,0.994534982,0.92070808,0.994534982,0
2026-02-13T04:43:46.986585,3589.09,149.7495,74.84,1,1,1,1,0.994329427,0.917472086,0.994329427,0
2026-02-13T04:43:47.086581,3660.04,152.7871,75.46,1,1,1,1,0.994505802,0.918224244,0.994505802,0
2026-02-13T04:43:47.186577,3578.56,149.3673,74.92,1,1,1,1,0.994163476,0.916103406,0.994163476,0
2026-02-13T04:43:47.286574,3651.94,151.1778,74.79,1,1,1,1,0.992090084,0.909347396,0.992090084,0
2026-02-13T04:43:47.386571,3618.02,150.8804,75.08,1,1,1,1,0.992416878,0.915616331,0.992416878,0
2026-02-13T04:43:47.486567,3641.26,151.7244,75.58,1,1,1,1,0.993163225,0.917635821,0.993163225,0
2026-02-13T04:43:47.586564,3642.68,151.8334,75.43,1,1,1,1,0.993651272,0.925603496,0.993651272,0
2026-02-13T04:43:47.686561,3594.66,149.7826,75,1,1,1,1,0.993649049,0.92512464,0.993649049,0
2026-02-13T04:43:47.786556,3584.97,149.2117,74.98,1,1,1,1,0.993655208,0.924403723,0.993655208,0
2026-02-13T04:43:47.886547,3579.05,148.6626,74.65,1,1,1,1,0.993367163,0.929095279,0.993367163,0
2026-02-13T04:43:47.986544,3577.27,149.2135,74.69,1,1,1,1,0.993280734,0.931557511,0.993280734,0
2026-02-13T04:43:48.086541,3478.96,145.2522,74.2,1,1,1,1,0.993454344,0.932671238,0.993454344,0
2026-02-13T04:43:48.186537,3564.6,148.4928,74.63,1,1,1,1,0.99316258,0.926502371,0.99316258,0
2026-02-13T04:43:48.286534,3619.54,150.6786,75.27,1,1,1,1,0.993205034,0.926776231,0.993205034,0
2026-02-13T04:43:48.386531,3623.55,150.802,75.07,1,1,1,1,0.993226227,0.926554831,0.993226227,0
2026-02-13T04:43:48.486527,3599.83,150.0895,75.16,1,1,1,1,0.993333306,0.92565872,0.993333306,0
2026-02-13T04:43:48.586524,3641.15,151.6957,75.29,1,1,1,1,0.993442524,0.933219146,0.993442524,0
2026-02-13T04:43:48.686521,3724.66,155.3762,76.04,0,0,1,0,0.994031507,0.939307911,0.994031507,0
2026-02-13T04:43:48.786518,3660.42,152.3488,75.72,1,1,1,1,0.9929823,0.926054564,0.9929823,0
2026-02-13T04:43:48.886514,3632.6,151.4882,75.17,1,1,1,1,0.993063061,0.924544252,0.993063061,0
2026-02-13T04:43:48.986511,3544.89,147.952,74.36,1,1,1,1,0.992951198,0.924859173,0.992951198,0
2026-02-13T04:43:49.086508,3576.34,148.8859,75.28,1,1,1,1,0.992500259,0.911459992,0.992500259,0
2026-02-13T04:43:49.186504,3603.64,150.0171,74.7,1,1,1,1,0.992445332,0.906419841,0.992445332,0
2026-02-13T04:43:49.286501,3654.57,152.3651,75.41,1,1,1,1,0.99252831,0.906886114,0.99252831,0
2026-02-13T04:43:49.386498,3629.82,151.5854,75.5,1,1,1,1,0.9923472,0.908410605,0.9923472,0
2026-02-13T04:43:49.486494,3625.91,151.4933,75.11,1,1,1,1,0.991900452,0.904810987,0.991900452,0
2026-02-13T04:43:49.586491,3593.2,150.0853,74.97,1,1,1,1,0.991720342,0.906878857,0.991720342,0
2026-02-13T04:43:49.686488,3546.16,147.644,74.32,1,1,1,1,0.992206819,0.909386019,0.992206819,0
2026-02-13T04:43:49.786484,3560.61,148.2765,74.54,1,1,1,1,0.991929353,0.921449851,0.991929353,0
2026-02-13T04:43:49.886481,3597.34,150.041,74.95,1,1,1,1,0.990931132,0.91415603,0.990931132,0
2026-02-13T04:43:49.986478,3526.99,147.2999,74.64,1,1,1,1,0.991093171,0.916587352,0.991093171,0
2026-02-13T04:43:50.086474,3604.1,150.3375,74.91,1,1,1,1,0.99107833,0.915524033,0.99107833,0
2026-02-13T04:43:50.186471,3491.58,145.5751,74.09,1,1,1,1,0.991520156,0.917155905,0.991520156,0
2026-02-13T04:43:50.286468,3565.66,148.7258,74.66,1,1,1,1,0.991722906,0.917667433,0.991722906,0
2026-02-13T04:43:50.386465,3573.3,149.2619,74.71,1,1,1,1,0.991635596,0.920704159,0.991635596,0
2026-02-13T04:43:50.486461,3682.43,153.3009,75.8,1,1,1,1,0.991455592,0.918981803,0.991455592,0
2026-02-13T04:43:50.586458,3547.84,148.0136,74.36,1,1,1,1,0.991902855,0.918799962,0.991902855,0
2026-02-13T04:43:50.686455,3556.62,148.344,74.74,1,1,1,1,0.992215832,0.919710518,0.992215832,0
2026-02-13T04:43:50.786451,3651.12,152.3775,75.2,1,1,1,1,0.992229968,0.920269324,0.992229968,0
2026-02-13T04:43:50.886448,3571.59,148.7405,74.52,1,1,1,1,0.992303344,0.919867568,0.992303344,0
2026-02-13T04:43:50.986445,3542.3,147.6972,74.44,1,1,1,1,0.992484529,0.921844938,0.992484529,0
2026-02-13T04:43:51.086441,3573.13,148.8053,74.74,1,1,1,1,0.992150684,0.918743967,0.992150684,0
2026-02-13T04:43:51.186438,3640.43,151.577,75.25,1,1,1,1,0.992438862,0.920019962,0.992438862,0
2026-02-13T04:43:51.286435,3598.32,150.0304,74.95,1,1,1,1,0.992964575,0.920288027,0.992964575,0
2026-02-13T04:43:51.386431,3504.15,146.0231,74.65,1,1,1,1,0.993278469,0.899428882,0.993278469,0
2026-02-13T04:43:51.486428,3625.57,151.1029,75.27,1,1,1,1,0.993257602,0.900399713,0.993257602,0
2026-02-13T04:43:51.586425,3580.54,149.321,75.07,1,1,1,1,0.993134591,0.897196616,0.993134591,0
2026-02-13T04:43:51.686421,3517.61,146.4606,74.63,1,1,1,1,0.993387344,0.89697125,0.993387344,0
2026-02-13T04:43:51.786416,3690.51,154.1409,75.99,1,1,1,1,0.993690452,0.906586705,0.993690452,0
2026-02-13T04:43:51.886410,3423.7,143.0368,73.55,0,0,0,0,0.994757507,0.923142775,0.994757507,0
2026-02-13T04:43:51.986404,3649.93,151.8969,75.59,1,1,1,1,0.994803681,0.923812503,0.994803681,0
2026-02-13T04:43:52.086399,3636.34,151.3583,75.5,1,1,1,1,0.994780539,0.921876649,0.994780539,0
2026-02-13T04:43:52.186393,3632.38,151.3022,75.44,1,1,1,1,0.994891092,0.921990824,0.994891092,0
2026-02-13T04:43:52.286386,3412.93,142.4144,73.72,0,0,0,0,0.997284933,0.93728965,0.997284933,0
2026-02-13T04:43:52.386380,3681.22,153.0792,75.61,1,1,1,1,0.997239716,0.93962363,0.997239716,0
2026-02-13T04:43:52.486374,3654.13,152.6667,75.26,1,1,1,1,0.997044231,0.937607283,0.997044231,0
2026-02-13T04:43:52.586368,3572.32,148.8695,75.01,1,1,1,1,0.997005682,0.934888847,0.997005682,0
2026-02-13T04:43:52.686362,3664.44,152.8574,75.48,1,1,1,1,0.997065184,0.93606987,0.997065184,0
2026-02-13T04:43:52.786356,3630.87,151.9893,75.66,1,1,1,1,0.996578051,0.936122209,0.996578051,0
2026-02-13T04:43:52.886350,3689.17,153.6905,75.72,1,1,1,1,0.997143361,0.938476201,0.997143361,0
2026-02-13T04:43:52.986343,3644.77,151.8429,75.71,1,1,1,1,0.997163622,0.937296928,0.997163622,0
2026-02-13T04:43:53.086332,3620.25,150.8292,75.23,1,1,1,1,0.997002071,0.934751525,0.997002071,0
2026-02-13T04:43:53.186325,3584.42,149.4006,75.07,1,1,1,1,0.997007877,0.933424958,0.997007877,0
2026-02-13T04:43:53.286319,3503.08,145.8914,74.07,1,1,1,1,0.997157297,0.936875166,0.997157297,0
2026-02-13T04:43:53.386313,3578.77,149.0216,74.92,1,1,1,1,0.997202379,0.937073944,0.997202379,0
2026-02-13T04:43:53.486307,3556.61,148.4263,74.7,1,1,1,1,0.997195239,0.937844556,0.997195239,0
2026-02-13T04:43:53.586301,3659.52,152.6152,75.46,1,1,1,1,0.997234633,0.938318429,0.997234633,0
2026-02-13T04:43:53.686295,3489.79,145.2442,73.82,1,1,0,0,0.997064138,0.937001904,0.997064138,0
2026-02-13T04:43:53.786290,3671.05,152.7346,75.33,1,1,1,1,0.997041528,0.935414314,0.997041528,0
2026-02-13T04:43:53.886284,3727.76,155.4945,76.24,0,0,0,0,0.997258814,0.941554743,0.997258814,0
2026-02-13T04:43:53.986279,3647.45,152.3448,75.19,1,1,1,1,0.997199135,0.939695094,0.997199135,0
2026-02-13T04:43:54.086273,3647.05,152.0032,74.99,1,1,1,1,0.997283935,0.941841429,0.997283935,0
2026-02-13T04:43:54.186267,3619.47,150.5865,75.1,1,1,1,1,0.997225704,0.944537539,0.997225704,0
2026-02-13T04:43:54.286261,3603.74,150.0911,75.13,1,1,1,1,0.99715286,0.943708232,0.99715286,0
2026-02-13T04:43:54.386255,3633.41,151.423,75.46,1,1,1,1,0.997238926,0.943667554,0.997238926,0
2026-02-13T04:43:54.486250,3633.37,151.4369,74.99,1,1,1,1,0.997392477,0.941904152,0.997392477,0
2026-02-13T04:43:54.586244,3668.06,152.8432,75.67,1,1,1,1,0.99756026,0.943233952,0.99756026,0
2026-02-13T04:43:54.686237,3598.59,150.0242,74.6,1,1,1,1,0.997575531,0.938361759,0.997575531,0
2026-02-13T04:43:54.786231,3581.64,149.241,75.08,1,1,1,1,0.997589756,0.936497057,0.997589756,0
2026-02-13T04:43:54.886225,3570.2,148.5312,74.84,1,1,1,1,0.997491201,0.936365584,0.997491201,0
2026-02-13T04:43:54.986219,3596.91,149.9955,74.9,1,1,1,1,0.997526445,0.936166814,0.997526445,0
2026-02-13T04:43:55.086213,3555.34,147.9508,74.41,1,1,1,1,0.997485396,0.937152651,0.997485396,0
2026-02-13T04:43:55.186207,3528.64,146.952,74.26,1,1,1,1,0.997390456,0.935322766,0.997390456,0
2026-02-13T04:43:55.286201,3537.39,147.2588,74.33,1,1,1,1,0.997401652,0.936373461,0.997401652,0
2026-02-13T04:43:55.386196,3605.58,150.0919,74.84,1,1,1,1,0.997504318,0.935778374,0.997504318,0
2026-02-13T04:43:55.486190,3601.36,150.549,74.85,1,1,1,1,0.997193061,0.931770801,0.997193061,0
2026-02-13T04:43:55.586184,3591.84,149.4245,75.14,1,1,1,1,0.997089675,0.93013982,0.997089675,0
2026-02-13T04:43:55.686178,3695.91,154.1903,76.02,1,1,1,1,0.997191718,0.932971567,0.997191718,0
2026-02-13T04:43:55.786171,3739.09,156.0297,76.04,0,0,1,0,0.997411818,0.938552053,0.997411818,0
2026-02-13T04:43:55.886166,3584.85,148.9376,74.83,1,1,1,1,0.997158023,0.939642291,0.997158023,0
2026-02-13T04:43:55.986159,3648.29,151.5459,75.25,1,1,1,1,0.996818589,0.938771835,0.996818589,0
2026-02-13T04:43:56.086153,3672.98,153.2104,75.52,1,1,1,1,0.996854689,0.938749618,0.996854689,0
2026-02-13T04:43:56.186147,3625.99,150.9022,75.02,1,1,1,1,0.99681527,0.937896507,0.99681527,0
2026-02-13T04:43:56.286141,3566.41,148.6651,74.76,1,1,1,1,0.996840877,0.938390328,0.996840877,0
2026-02-13T04:43:56.386135,3662.63,152.5967,75.5,1,1,1,1,0.996724783,0.943469627,0.996724783,0
2026-02-13T04:43:56.486129,3585.46,149.481,74.86,1,1,1,1,0.9967226,0.943552566,0.9967226,0
2026-02-13T04:43:56.586123,3659.85,152.1744,75.38,1,1,1,1,0.996602004,0.945013365,0.996602004,0
2026-02-13T04:43:56.686118,3653.85,152.3313,75.22,1,1,1,1,0.996493014,0.946077571,0.996493014,0
2026-02-13T04:43:56.786111,3646.59,151.9811,75.15,1,1,1,1,0.996556407,0.942858076,0.996556407,0
2026-02-13T04:43:56.886106,3583.73,149.397,74.89,1,1,1,1,0.996203874,0.932760101,0.996203874,0
2026-02-13T04:43:56.986099,3615.51,150.4899,74.85,1,1,1,1,0.996209834,0.932262572,0.996209834,0
2026-02-13T04:43:57.086093,3687.05,153.5491,75.69,1,1,1,1,0.996327242,0.935963125,0.996327242,0
2026-02-13T04:43:57.186088,3610.7,150.38,75.21,1,1,1,1,0.996321849,0.936270135,0.996321849,0
2026-02-13T04:43:57.286082,3564.08,148.4991,74.8,1,1,1,1,0.995610885,0.927440806,0.995610885,0
2026-02-13T04:43:57.386076,3649.53,151.6396,75.27,1,1,1,1,0.995383275,0.926052017,0.995383275,0
2026-02-13T04:43:57.486070,3565.24,148.5059,74.87,1,1,1,1,0.995697556,0.927028255,0.995697556,0
2026-02-13T04:43:57.586065,3686.49,153.672,75.78,1,1,1,1,0.995791739,0.932644475,0.995791739,0
2026-02-13T04:43:57.686058,3631.98,150.9141,75.38,1,1,1,1,0.995424964,0.930078252,0.995424964,0
2026-02-13T04:43:57.786052,3603.65,150.1223,74.92,1,1,1,1,0.996432648,0.932212942,0.996432648,0
2026-02-13T04:43:57.886046,3545.86,147.9491,74.55,1,1,1,1,0.996251096,0.931635073,0.996251096,0
2026-02-13T04:43:57.986040,3636.24,151.7205,75.18,1,1,1,1,0.996144867,0.935627347,0.996144867,0
2026-02-13T04:43:58.086033,3543.35,147.6263,74.5,1,1,1,1,0.996266125,0.937914317,0.996266125,0
2026-02-13T04:43:58.186020,3521.85,146.7357,74.21,1,1,1,1,0.996450574,0.943723531,0.996450574,0
2026-02-13T04:43:58.286014,3578.05,148.9958,75.17,1,1,1,1,0.996181123,0.930729887,0.996181123,0
2026-02-13T04:43:58.386008,3549.69,147.7615,74.57,1,1,1,1,0.996252397,0.93312253,0.996252397,0
2026-02-13T04:43:58.486002,3571.91,149.0504,74.49,1,1,1,1,0.996244987,0.930886679,0.996244987,0
2026-02-13T04:43:58.585996,3684.54,153.2461,75.6,1,1,1,1,0.996175968,0.931705011,0.996175968,0
2026-02-13T04:43:58.685990,3493.66,145.374,74.33,1,1,1,1,0.996144365,0.923940394,0.996144365,0
2026-02-13T04:43:58.785984,3598.82,149.9566,75.07,1,1,1,1,0.99616455,0.923897859,0.99616455,0
2026-02-13T04:43:58.885978,3569.34,148.4117,74.73,1,1,1,1,0.995710938,0.915936328,0.995710938,0
2026-02-13T04:43:58.985972,3588.65,149.6242,75.31,1,1,1,1,0.995937536,0.909353285,0.995937536,0
2026-02-13T04:43:59.085966,3652.31,151.6149,75.32,1,1,1,1,0.995330348,0.917757016,0.995330348,0
2026-02-13T04:43:59.185961,3616.53,150.4293,75.03,1,1,1,1,0.995300929,0.917648558,0.995300929,0
2026-02-13T04:43:59.285955,3572.93,148.6859,74.49,1,1,1,1,0.995319744,0.917748059,0.995319744,0
2026-02-13T04:43:59.385949,3540.62,148.0614,74.56,1,1,1,1,0.99463792,0.920348318,0.99463792,0
2026-02-13T04:43:59.485943,3692.2,153.3313,75.62,1,1,1,1,0.994468879,0.926900831,0.994468879,0
2026-02-13T04:43:59.585937,3607.53,150.4741,75.35,1,1,1,1,0.994217309,0.9213217,0.994217309,0
2026-02-13T04:43:59.685931,3580.61,148.9857,74.72,1,1,1,1,0.994243613,0.928738733,0.994243613,0
2026-02-13T04:43:59.785925,3521.52,146.4597,74.21,1,1,1,1,0.994437284,0.935726606,0.994437284,0
2026-02-13T04:43:59.885919,3495.47,145.7725,74.15,1,1,1,1,0.994785939,0.940841383,0.994785939,0
2026-02-13T04:43:59.985913,3596.3,149.3498,74.58,1,1,1,1,0.994517837,0.938469074,0.994517837,0
2026-02-13T04:44:00.085907,3578.65,149.3308,75.06,1,1,1,1,0.994319221,0.935824712,0.994319221,0
2026-02-13T04:44:00.185901,3617.43,150.6295,75.41,1,1,1,1,0.994106189,0.929629186,0.994106189,0
2026-02-13T04:44:00.285895,3550.62,148.0405,74.55,1,1,1,1,0.993999358,0.92862634,0.993999358,0
2026-02-13T04:44:00.385889,3583.8,149.3312,75.07,1,1,1,1,0.994020335,0.92780422,0.994020335,0
2026-02-13T04:44:00.485883,3685.54,153.5143,75.69,1,1,1,1,0.994872851,0.933924225,0.994872851,0
2026-02-13T04:44:00.585877,3699.68,154.4897,75.75,1,1,1,1,0.994891709,0.939535778,0.994891709,0
2026-02-13T04:44:00.685871,3655.28,152.4229,75.44,1,1,1,1,0.994768411,0.937864236,0.994768411,0
2026-02-13T04:44:00.785865,3495.92,145.7554,74.02,1,1,1,1,0.994728856,0.936116176,0.994728856,0
2026-02-13T04:44:00.885859,3591.72,149.9529,74.91,1,1,1,1,0.994764926,0.935819687,0.994764926,0
2026-02-13T04:44:00.985853,3549.22,148.02,74.41,1,1,1,1,0.995054324,0.93552989,0.995054324,0
2026-02-13T04:44:01.085847,3564.14,148.3467,74.56,1,1,1,1,0.995002226,0.934410839,0.995002226,0
2026-02-13T04:44:01.185841,3594.97,149.7718,75.43,1,1,1,1,0.995005447,0.924808935,0.995005447,0
2026-02-13T04:44:01.285836,3629.49,151.4003,75.37,1,1,1,1,0.994912925,0.925079454,0.994912925,0
2026-02-13T04:44:01.385830,3632.88,151.3543,75.28,1,1,1,1,0.994811164,0.923711115,0.994811164,0
2026-02-13T04:44:01.485824,3621.12,151.0451,75.53,1,1,1,1,0.994756979,0.920519643,0.994756979,0
2026-02-13T04:44:01.585818,3415.4,142.361,73.77,0,0,0,0,0.995767445,0.92719598,0.995767445,0
2026-02-13T04:44:01.685812,3566.86,148.457,74.82,1,1,1,1,0.995695772,0.928944612,0.995695772,0
2026-02-13T04:44:01.785806,3588.96,149.5286,75.12,1,1,1,1,0.995634201,0.930134762,0.995634201,0
2026-02-13T04:44:01.885801,3563.17,148.492,74.38,1,1,1,1,0.995670101,0.926578455,0.995670101,0
2026-02-13T04:44:01.985795,3616.19,150.5311,75.3,1,1,1,1,0.995675759,0.92921463,0.995675759,0
2026-02-13T04:44:02.085789,3594.02,149.4823,75.01,1,1,1,1,0.995318023,0.925535741,0.995318023,0
2026-02-13T04:44:02.185783,3576.01,149.226,74.58,1,1,1,1,0.995182034,0.922326779,0.995182034,0
2026-02-13T04:44:02.285777,3529.09,147.2499,74.29,1,1,1,1,0.995187654,0.923476559,0.995187654,0
2026-02-13T04:44:02.385771,3674.12,153.4134,75.63,1,1,1,1,0.995303303,0.925950393,0.995303303,0
2026-02-13T04:44:02.485765,3698.39,153.7827,75.67,1,1,1,1,0.995482951,0.929661411,0.995482951,0
2026-02-13T04:44:02.585759,3706.62,154.5466,75.91,1,1,1,1,0.995572127,0.931023421,0.995572127,0
2026-02-13T04:44:02.685754,3654.65,152.2291,75.8,1,1,1,1,0.99587834,0.930537408,0.99587834,0
2026-02-13T04:44:02.785747,3469.89,144.5254,73.68,0,0,0,0,0.996178944,0.936352015,0.996178944,0
2026-02-13T04:44:02.885741,3646.93,152.2675,75.17,1,1,1,1,0.996110102,0.932957977,0.996110102,0
2026-02-13T04:44:02.985729,3571.04,148.8562,74.64,1,1,1,1,0.996143628,0.933432744,0.996143628,0
2026-02-13T04:44:03.085707,3538.41,147.2847,74.55,1,1,1,1,0.996126121,0.933070753,0.996126121,0
2026-02-13T04:44:03.185700,3638.2,151.3061,75.4,1,1,1,1,0.995970737,0.93193519,0.995970737,0
2026-02-13T04:44:03.285687,3579.66,149.4424,74.69,1,1,1,1,0.995833249,0.934910233,0.995833249,0
2026-02-13T04:44:03.385682,3628.15,151.1596,75.22,1,1,1,1,0.995845896,0.934596489,0.995845896,0
2026-02-13T04:44:03.485675,3700.86,154.1073,75.84,1,1,1,1,0.996138874,0.940670597,0.996138874,0
2026-02-13T04:44:03.585669,3581.67,149.6069,74.9,1,1,1,1,0.995861803,0.939208636,0.995861803,0
2026-02-13T04:44:03.685664,3538.33,147.5314,74.12,1,1,1,1,0.995754651,0.937670974,0.995754651,0
2026-02-13T04:44:03.785658,3627.99,150.9827,74.96,1,1,1,1,0.995731275,0.935797783,0.995731275,0
2026-02-13T04:44:03.885652,3616.3,150.7776,75.43,1,1,1,1,0.995863248,0.934088679,0.995863248,0
2026-02-13T04:44:03.985645,3487.55,145.5184,73.65,1,1,0,0,0.996076663,0.940104647,0.996076663,0
2026-02-13T04:44:04.085639,3610.88,150.3452,74.76,1,1,1,1,0.996460763,0.936938995,0.996460763,0
2026-02-13T04:44:04.185633,3562.71,148.2833,74.57,1,1,1,1,0.996525888,0.93736027,0.996525888,0
2026-02-13T04:44:04.285627,3448.11,143.6359,73.62,0,0,0,0,0.996900281,0.943793444,0.996900281,0
2026-02-13T04:44:04.385621,3717.95,154.8863,75.8,1,1,1,1,0.997413327,0.944558281,0.997413327,0
2026-02-13T04:44:04.485615,3546.56,147.7255,74.27,1,1,1,1,0.997677817,0.942934667,0.997677817,0
2026-02-13T04:44:04.585609,3678.89,153.0733,75.5,1,1,1,1,0.997708666,0.945141712,0.997708666,0
2026-02-13T04:44:04.685603,3660.02,152.3804,75.74,1,1,1,1,0.99778724,0.945087869,0.99778724,0
2026-02-13T04:44:04.785597,3605.36,150.6215,75.29,1,1,1,1,0.997661234,0.943059449,0.997661234,0
2026-02-13T04:44:04.885591,3604.9,150.1668,74.55,1,1,1,1,0.997560253,0.93588574,0.997560253,0
2026-02-13T04:44:04.985585,3619.16,150.5756,75.1,1,1,1,1,0.997843629,0.937255671,0.997843629,0
2026-02-13T04:44:05.085579,3543.75,147.355,74.5,1,1,1,1,0.997781778,0.939173502,0.997781778,0
2026-02-13T04:44:05.185573,3542.09,148.0824,74.59,1,1,1,1,0.997538976,0.94151681,0.997538976,0
2026-02-13T04:44:05.285566,3585.93,149.6587,74.94,1,1,1,1,0.997462722,0.940974851,0.997462722,0
2026-02-13T04:44:05.385560,3722.96,155.0757,75.93,0,0,1,0,0.997621987,0.945216944,0.997621987,0
2026-02-13T04:44:05.485554,3665.7,152.0364,75.45,1,1,1,1,0.996961199,0.944267565,0.996961199,0
2026-02-13T04:44:05.585548,3496.54,145.5094,74.04,1,1,1,1,0.997049618,0.945346337,0.997049618,0
2026-02-13T04:44:05.685542,3649.48,151.924,75.02,1,1,1,1,0.997044059,0.9413917,0.997044059,0
2026-02-13T04:44:05.785536,3441.87,143.1571,73.72,0,0,0,0,0.997113645,0.942489372,0.997113645,0
2026-02-13T04:44:05.885530,3631.6,151.126,75.46,1,1,1,1,0.997204093,0.941614497,0.997204093,0
2026-02-13T04:44:05.985524,3601.64,150.1942,75.15,1,1,1,1,0.997181341,0.941067801,0.997181341,0
2026-02-13T04:44:06.085517,3728.82,154.6737,76.07,0,1,1,0,0.996928354,0.943933126,0.996928354,0
2026-02-13T04:44:06.185511,3717.9,154.9888,76.1,1,1,0,0,0.997058616,0.952430882,0.997058616,0
2026-02-13T04:44:06.285505,3655.13,152.4616,75.49,1,1,1,1,0.997079631,0.952942458,0.997079631,0
2026-02-13T04:44:06.385499,3580.51,149.3187,74.65,1,1,1,1,0.997051844,0.952290907,0.997051844,0
2026-02-13T04:44:06.485492,3599.41,149.7422,75.24,1,1,1,1,0.997042417,0.95205989,0.997042417,0
2026-02-13T04:44:06.585486,3573.96,148.6129,74.45,1,1,1,1,0.996533292,0.952790639,0.996533292,0
2026-02-13T04:44:06.685479,3514.88,146.3762,74.34,1,1,1,1,0.996640181,0.953921771,0.996640181,0
2026-02-13T04:44:06.785465,3511.7,146.5196,74.25,1,1,1,1,0.996699539,0.956662743,0.996699539,0
2026-02-13T04:44:06.885428,3547.86,147.7767,74.57,1,1,1,1,0.99671751,0.957501721,0.99671751,0
2026-02-13T04:44:06.985422,3613.47,150.6058,74.91,1,1,1,1,0.9967228,0.957964954,0.9967228,0
2026-02-13T04:44:07.085416,3527.73,147.1805,74.34,1,1,1,1,0.996817251,0.959404441,0.996817251,0
2026-02-13T04:44:07.185410,3546.47,147.7042,74.67,1,1,1,1,0.996901613,0.959156693,0.996901613,0
2026-02-13T04:44:07.285404,3531.3,146.8934,74.67,1,1,1,1,0.996883991,0.955335933,0.996883991,0
2026-02-13T04:44:07.385398,3594.05,149.8486,75.16,1,1,1,1,0.996964207,0.953122654,0.996964207,0
2026-02-13T04:44:07.485392,3519.77,146.5552,74.28,1,1,1,1,0.996966018,0.952903181,0.996966018,0
